shopper_id,total_bill_usd,asof_dt
FG,5.788208005,10/19/2015
FG,6.25432147,10/19/2015
FG,4.36362925,10/18/2015
FG,2.323380254,10/19/2015
FG,2.934830205,10/18/2015
FG,2.815884311,10/14/2015
FG,3.265408321,10/19/2015
FG,2.545911564,10/17/2015
FG,4.013834595,10/16/2015
FG,3.944051961,10/19/2015
FG,2.854663967,10/13/2015
FG,6.053449206,10/17/2015
FG,4.0839668,10/13/2015
FG,3.119952967,10/13/2015
FG,2.222034889,10/17/2015
FG,5.439596584,10/15/2015
FG,4.952256609,10/14/2015
FG,4.414161671,10/19/2015
FG,4.68330489,10/19/2015
FG,1.989814906,10/13/2015
FG,3.889813783,10/16/2015
FG,4.816624305,10/17/2015
FG,2.051234887,10/16/2015
FG,5.200123612,10/13/2015
FG,4.911961074,10/19/2015
FG,3.788534254,10/16/2015
FG,2.657443447,10/17/2015
FG,3.834140178,10/14/2015
FG,3.2309588,10/16/2015
FG,4.233656079,10/15/2015
FG,2.705070519,10/15/2015
FG,4.389916826,10/13/2015
FG,4.324937528,10/13/2015
FG,2.93137789,10/15/2015
FG,4.806059538,10/15/2015
FG,3.432994884,10/15/2015
FG,4.383384417,10/14/2015
FG,2.497237226,10/16/2015
FG,4.761932982,10/17/2015
FG,3.774112613,10/17/2015
FG,2.980842537,10/19/2015
FG,2.717046993,10/14/2015
FG,3.100713027,10/16/2015
FG,3.554089479,10/19/2015
FG,2.344839187,10/17/2015
FG,3.771937387,10/16/2015
FG,4.609067016,10/15/2015
FG,5.198461417,10/14/2015
FG,2.139901125,10/19/2015
FG,5.303026016,10/18/2015
FG,5.719033959,10/13/2015
FG,5.073335213,10/18/2015
FG,4.560263405,10/14/2015
FG,2.788892595,10/15/2015
FG,5.736208149,10/18/2015
FH,5.693058573,9/2/2015
FH,2.18759304,9/3/2015
FH,2.206572403,9/6/2015
FH,4.19448527,9/6/2015
FH,5.214215737,9/2/2015
FH,4.560422661,9/7/2015
FH,5.039655516,9/1/2015
FH,3.444016994,9/6/2015
FH,3.43140233,9/7/2015
FH,2.456247617,9/2/2015
FH,3.354530826,9/2/2015
FH,2.529357428,9/2/2015
FH,2.973616958,9/2/2015
FH,4.712763293,9/7/2015
FH,3.15296489,9/1/2015
FH,3.105011669,9/4/2015
FH,4.563153118,9/5/2015
FH,4.631704033,9/4/2015
FH,4.561045243,9/3/2015
FH,3.933862978,9/1/2015
FH,5.496590998,9/1/2015
FH,5.983751235,9/6/2015
FH,3.980633112,9/4/2015
FH,1.847060282,9/3/2015
FH,4.601781165,9/6/2015
FH,3.948539407,9/6/2015
FH,4.435094678,9/2/2015
FH,4.081609401,9/6/2015
FH,3.681745326,9/5/2015
FH,4.341766249,9/7/2015
FH,3.843993982,9/2/2015
FH,4.363248399,9/6/2015
FH,2.909910283,9/2/2015
FH,2.975962256,9/3/2015
FH,4.960666736,9/5/2015
FH,2.313114807,9/3/2015
FH,3.752779062,9/2/2015
FH,1.603025672,9/7/2015
FH,3.262254147,9/5/2015
FH,3.392030821,9/6/2015
FH,4.373943067,9/1/2015
FH,5.594770531,9/7/2015
FH,3.177846092,9/2/2015
FH,5.005441102,9/7/2015
FH,3.084194159,9/3/2015
FH,3.418160463,9/5/2015
FH,3.033740563,9/2/2015
FH,2.535504749,9/3/2015
FH,3.847226955,9/5/2015
FH,4.017490385,9/3/2015
FH,3.569848117,9/1/2015
FH,1.49350503,9/7/2015
FH,2.356518177,9/4/2015
FH,3.974823417,9/1/2015
FH,3.900838067,9/4/2015
FH,2.464290767,9/6/2015
FH,4.175801795,9/2/2015
FH,5.110357643,9/7/2015
FH,4.298604462,9/6/2015
FH,5.541491739,9/2/2015
FH,3.909992932,9/2/2015
FH,2.174575176,9/8/2015
FH,3.564720347,9/11/2015
FH,7.036206311,9/11/2015
FH,3.356188262,9/10/2015
FH,4.434339268,9/10/2015
FH,4.965516934,9/11/2015
FH,5.149331694,9/10/2015
FH,3.362834806,9/13/2015
FH,2.613820414,9/13/2015
FH,4.539486213,9/10/2015
FH,3.29687602,9/10/2015
FH,2.02713057,9/8/2015
FH,3.879367829,9/9/2015
FH,4.425571763,9/10/2015
FH,6.458778589,9/8/2015
FH,3.667813679,9/14/2015
FH,4.96186259,9/9/2015
FH,5.811148415,9/8/2015
FH,4.967595627,9/9/2015
FH,1.668524728,9/10/2015
FH,3.196520625,9/14/2015
FH,4.380270654,9/8/2015
FH,4.485248047,9/8/2015
FH,4.332049549,9/8/2015
FH,4.047295415,9/13/2015
FH,3.561614915,9/13/2015
FH,4.035531713,9/13/2015
FH,6.243756389,9/8/2015
FH,2.237882096,9/11/2015
FH,4.174614472,9/11/2015
FH,5.876813925,9/13/2015
FH,2.957388792,9/9/2015
FH,3.423477542,9/14/2015
FH,4.060333124,9/11/2015
FH,2.624220487,9/12/2015
FH,3.984260012,9/14/2015
FH,4.5194155,9/11/2015
FH,3.960428396,9/9/2015
FH,3.822575181,9/10/2015
FH,4.615709518,9/8/2015
FH,4.285171002,9/14/2015
FH,3.73500451,9/11/2015
FH,4.412120914,9/8/2015
FH,3.51348595,9/14/2015
FH,3.463505236,9/8/2015
FH,4.639501395,9/13/2015
FH,3.230339911,9/9/2015
FH,3.835949221,9/8/2015
FH,3.089944343,9/12/2015
FH,4.841270872,9/8/2015
FH,3.631945679,9/11/2015
FH,5.47388217,9/13/2015
FH,3.551665547,9/14/2015
FH,5.506483976,9/10/2015
FH,2.618134557,9/12/2015
FH,3.212951763,9/12/2015
FH,3.455559366,9/14/2015
FH,4.736356405,9/11/2015
FH,4.314421798,9/12/2015
FH,2.641807818,9/11/2015
FH,4.35788871,9/20/2015
FH,2.292711882,9/20/2015
FH,4.701097573,9/18/2015
FH,4.845345975,9/19/2015
FH,2.717648948,9/17/2015
FH,3.634567255,9/21/2015
FH,3.718218519,9/18/2015
FH,4.195376208,9/19/2015
FH,5.149816321,9/18/2015
FH,3.421119084,9/15/2015
FH,3.233919605,9/15/2015
FH,4.7111307,9/20/2015
FH,2.645051165,9/17/2015
FH,5.734701746,9/18/2015
FH,4.499633209,9/19/2015
FH,3.835616663,9/18/2015
FH,6.075176141,9/17/2015
FH,3.693089627,9/21/2015
FH,4.118653077,9/21/2015
FH,5.05776216,9/17/2015
FH,3.615450872,9/21/2015
FH,3.68843212,9/17/2015
FH,4.374575169,9/21/2015
FH,3.148624621,9/21/2015
FH,5.073376395,9/15/2015
FH,4.612663805,9/17/2015
FH,4.324015233,9/17/2015
FH,2.476124145,9/18/2015
FH,4.209794981,9/19/2015
FH,1.675531299,9/21/2015
FH,4.681629604,9/16/2015
FH,3.04097003,9/19/2015
FH,3.15484216,9/19/2015
FH,4.159334946,9/15/2015
FH,3.15860239,9/19/2015
FH,3.302753978,9/21/2015
FH,3.929120932,9/21/2015
FH,2.795955598,9/20/2015
FH,5.550620902,9/17/2015
FH,5.323437315,9/20/2015
FH,4.357745702,9/20/2015
FH,4.571298573,9/21/2015
FH,4.071009119,9/17/2015
FH,3.932804392,9/18/2015
FH,4.402396706,9/17/2015
FH,5.198919152,9/20/2015
FH,4.451906559,9/21/2015
FH,4.704720735,9/21/2015
FH,3.510002019,9/20/2015
FH,3.998909396,9/20/2015
FH,5.798504958,9/17/2015
FH,5.077349704,9/19/2015
FH,3.577004487,9/18/2015
FH,3.682569587,9/16/2015
FH,4.986476033,9/18/2015
FH,4.995204108,9/26/2015
FH,4.146861224,9/22/2015
FH,4.518546745,9/23/2015
FH,2.225053275,9/22/2015
FH,4.686019871,9/22/2015
FH,3.102479117,9/28/2015
FH,2.190924745,9/25/2015
FH,5.147596429,9/26/2015
FH,3.709351288,9/26/2015
FH,3.788652752,9/25/2015
FH,5.009050854,9/22/2015
FH,3.357806775,9/24/2015
FH,4.104539918,9/24/2015
FH,3.909415223,9/26/2015
FH,4.178057768,9/24/2015
FH,6.07037031,9/25/2015
FH,2.268784165,9/27/2015
FH,3.9940724,9/26/2015
FH,5.364393266,9/28/2015
FH,3.880822441,9/22/2015
FH,3.359388242,9/22/2015
FH,3.809294176,9/22/2015
FH,4.043481553,9/26/2015
FH,3.397658895,9/22/2015
FH,5.642653418,9/25/2015
FH,4.130872794,9/23/2015
FH,3.539530958,9/25/2015
FH,3.922960802,9/28/2015
FH,2.453772029,9/26/2015
FH,4.308509171,9/22/2015
FH,4.727371736,9/22/2015
FH,4.953906553,9/25/2015
FH,4.8095934,9/27/2015
FH,3.004130099,9/22/2015
FH,4.090554788,9/27/2015
FH,4.121764211,9/26/2015
FH,3.637362852,9/26/2015
FH,3.987197406,9/27/2015
FH,3.243810438,9/25/2015
FH,4.64083261,9/23/2015
FH,4.511870594,9/28/2015
FH,5.989189998,9/26/2015
FH,2.658658694,9/24/2015
FH,2.003572609,9/27/2015
FH,4.442007496,9/27/2015
FH,4.142215958,9/28/2015
FH,5.160744071,9/26/2015
FH,4.042049776,9/25/2015
FH,3.767612725,9/22/2015
FH,3.128807809,9/29/2015
FH,4.405202094,10/3/2015
FH,3.861748072,10/1/2015
FH,3.971298033,9/30/2015
FH,4.555684965,10/2/2015
FH,3.542242269,10/2/2015
FH,4.573241162,10/2/2015
FH,4.5281143,10/2/2015
FH,2.698891371,9/30/2015
FH,2.062726347,10/5/2015
FH,4.450962942,10/4/2015
FH,4.284483468,10/3/2015
FH,3.677344542,9/29/2015
FH,4.011845541,10/5/2015
FH,3.712083083,9/30/2015
FH,4.447743722,9/30/2015
FH,2.974973903,9/30/2015
FH,3.723034682,10/2/2015
FH,3.892372842,10/2/2015
FH,3.329608167,10/3/2015
FH,2.715388861,10/2/2015
FH,3.821968013,9/30/2015
FH,2.627334776,10/4/2015
FH,4.548408819,10/4/2015
FH,4.26930716,10/1/2015
FH,4.402232888,10/3/2015
FH,5.039171819,10/2/2015
FH,1.558953447,9/29/2015
FH,5.843864154,9/30/2015
FH,2.323241732,9/30/2015
FH,4.345000332,10/1/2015
FH,4.603398397,10/5/2015
FH,4.60959193,9/30/2015
FH,4.391374301,10/5/2015
FH,3.619444071,10/4/2015
FH,2.889766384,10/2/2015
FH,2.402999299,10/3/2015
FH,3.711559706,10/4/2015
FH,4.635164868,10/3/2015
FH,2.203252831,9/30/2015
FH,5.611467612,10/5/2015
FH,4.45345496,9/29/2015
FH,5.230247805,9/30/2015
FH,3.513334505,9/29/2015
FH,1.806233106,9/29/2015
FH,3.730986074,10/5/2015
FH,3.903814936,9/29/2015
FH,3.449456067,10/1/2015
FH,3.521480796,10/4/2015
FH,4.132189061,10/2/2015
FH,4.264247502,10/2/2015
FH,5.665389366,10/4/2015
FH,4.316179402,9/29/2015
FH,2.761909516,10/2/2015
FH,5.193323092,10/4/2015
FH,4.54561795,10/1/2015
FH,3.564235292,10/2/2015
FH,2.550560149,10/3/2015
FH,3.882368626,10/5/2015
FH,3.501821213,10/2/2015
FH,5.184228479,10/1/2015
FH,3.077380475,10/3/2015
FH,4.316975218,10/1/2015
FH,5.25135347,9/30/2015
FH,4.655248732,10/3/2015
FH,3.504431948,9/30/2015
FH,5.897163172,10/1/2015
FH,5.117327498,9/30/2015
FH,6.068724936,9/29/2015
FH,3.167875002,10/5/2015
FH,2.607685239,9/30/2015
FH,5.747134949,10/2/2015
FH,4.661595358,10/5/2015
FH,4.561109992,10/11/2015
FH,2.731489176,10/12/2015
FH,4.968342314,10/10/2015
FH,3.22576763,10/9/2015
FH,3.712647079,10/11/2015
FH,1.985391998,10/9/2015
FH,5.632610416,10/7/2015
FH,2.041475041,10/11/2015
FH,4.912171132,10/9/2015
FH,2.721962701,10/6/2015
FH,4.496961513,10/11/2015
FH,4.351518019,10/7/2015
FH,6.917025828,10/7/2015
FH,4.172036555,10/11/2015
FH,4.515434823,10/11/2015
FH,6.348509993,10/6/2015
FH,5.037559576,10/11/2015
FH,4.333930169,10/11/2015
FH,4.318223604,10/7/2015
FH,3.8862918,10/11/2015
FH,4.690689263,10/9/2015
FH,4.994077811,10/11/2015
FH,2.751989486,10/12/2015
FH,4.285750477,10/7/2015
FH,4.363928592,10/8/2015
FH,3.576563979,10/9/2015
FH,4.920609202,10/7/2015
FH,3.682761941,10/9/2015
FH,5.020301116,10/11/2015
FH,6.632855694,10/10/2015
FH,5.339068767,10/11/2015
FH,4.678069869,10/11/2015
FH,3.708092424,10/12/2015
FH,2.569979028,10/12/2015
FH,3.116812246,10/10/2015
FH,3.595062846,10/7/2015
FH,3.170705723,10/10/2015
FH,5.920499545,10/6/2015
FH,3.579524432,10/6/2015
FH,4.947576301,10/6/2015
FH,2.533556864,10/6/2015
FH,4.824204244,10/6/2015
FH,4.706481227,10/6/2015
FH,6.208708537,10/12/2015
FH,2.623536799,10/11/2015
FH,4.252028343,10/7/2015
FH,4.159328951,10/11/2015
FH,4.881030451,10/6/2015
FH,4.019371254,10/6/2015
FH,3.023031751,10/10/2015
FH,4.769434775,10/12/2015
FH,4.448252471,10/10/2015
FH,3.050843745,10/10/2015
FH,3.291519253,10/11/2015
FH,5.885403351,10/8/2015
FH,4.824773518,10/11/2015
FH,3.934584969,10/8/2015
FH,5.132637625,10/8/2015
FH,4.040071415,10/16/2015
FH,3.139842081,10/16/2015
FH,3.206877299,10/14/2015
FH,4.915158531,10/16/2015
FH,5.576252514,10/17/2015
FH,4.871936139,10/15/2015
FH,3.252573282,10/15/2015
FH,1.984627259,10/19/2015
FH,3.06617175,10/17/2015
FH,4.114292768,10/16/2015
FH,5.058730484,10/14/2015
FH,6.207375868,10/13/2015
FH,6.15734112,10/18/2015
FH,5.04692715,10/14/2015
FH,4.599369722,10/17/2015
FH,5.009072328,10/18/2015
FH,4.888035859,10/18/2015
FH,4.839912755,10/18/2015
FH,4.087349676,10/19/2015
FH,2.948284365,10/16/2015
FH,4.758811377,10/18/2015
FH,3.449867352,10/15/2015
FH,2.807698161,10/17/2015
FH,5.752538844,10/16/2015
FH,5.87541686,10/17/2015
FH,2.518351179,10/18/2015
FH,5.672989648,10/14/2015
FH,3.194793661,10/17/2015
FH,4.756274985,10/13/2015
FH,3.620914212,10/15/2015
FH,4.807281665,10/18/2015
FH,4.517369118,10/19/2015
FH,3.687277384,10/14/2015
FH,4.00098881,10/17/2015
FH,4.935254584,10/19/2015
FH,2.682605981,10/14/2015
FH,3.990187152,10/19/2015
FH,4.16202464,10/13/2015
FH,4.692116001,10/13/2015
FH,4.425931696,10/17/2015
FH,5.495243465,10/17/2015
FH,2.831429887,10/15/2015
FH,5.564311171,10/14/2015
FH,4.437714771,10/14/2015
FH,4.484475783,10/20/2015
FH,4.752542704,10/25/2015
FH,4.657766056,10/23/2015
FH,4.07256325,10/25/2015
FH,4.141211024,10/26/2015
FH,5.303617261,10/23/2015
FH,5.143618837,10/25/2015
FH,3.952132667,10/23/2015
FH,3.569081623,10/25/2015
FH,5.884901321,10/25/2015
FH,5.077346961,10/20/2015
FH,3.282078253,10/24/2015
FH,4.282497654,10/26/2015
FH,3.2695237,10/25/2015
FH,2.705127235,10/20/2015
FH,2.956057654,10/25/2015
FH,3.258236576,10/22/2015
FH,3.451967888,10/22/2015
FH,3.69040488,10/25/2015
FH,3.433488834,10/23/2015
FH,5.207668054,10/22/2015
FH,4.077446458,10/21/2015
FH,1.80129111,10/24/2015
FH,3.4481083,10/25/2015
FH,3.971445306,10/24/2015
FH,3.256516026,10/23/2015
FH,2.776662002,10/24/2015
FH,2.486523585,10/22/2015
FH,1.911844771,10/22/2015
FH,3.344272299,10/23/2015
FH,3.731341945,10/26/2015
FH,4.008395989,10/21/2015
FH,4.107499034,10/21/2015
FH,4.94585854,10/25/2015
FH,4.41038442,10/24/2015
FH,2.742692019,10/25/2015
FH,2.971629491,10/26/2015
FH,2.17149267,10/26/2015
FH,5.076641419,10/25/2015
FH,3.009003161,10/24/2015
FH,4.920893329,10/26/2015
FH,4.842214711,10/24/2015
FH,3.4604488,10/25/2015
FH,3.816200199,10/22/2015
FH,4.223660804,10/21/2015
FH,2.745631018,10/23/2015
FH,5.474990859,10/22/2015
FH,3.372959681,10/22/2015
FH,3.667642507,10/26/2015
FH,2.456436077,10/25/2015
FH,5.447720841,10/22/2015
FH,4.31670794,10/23/2015
FH,4.149520929,10/22/2015
FH,4.556999567,10/21/2015
FH,5.114823462,10/25/2015
FH,5.237847829,10/24/2015
FH,6.155763696,10/22/2015
FH,5.811493836,10/24/2015
FH,3.735183629,10/21/2015
FH,4.334363412,10/20/2015
FH,3.371535328,10/26/2015
FH,3.469284976,10/20/2015
FH,4.169128654,10/21/2015
FH,5.207504111,10/20/2015
FH,5.503537334,10/23/2015
FH,4.043337424,10/20/2015
FH,3.634894176,10/26/2015
FH,4.628135057,10/21/2015
FH,4.485900044,10/21/2015
FH,2.93277426,10/22/2015
FH,4.790377529,10/21/2015
FH,6.237971436,10/22/2015
FH,3.931059224,10/22/2015
FH,3.353578767,10/24/2015
FH,5.826259799,10/22/2015
FH,2.712791714,10/20/2015
FH,4.176303825,10/26/2015
FH,3.547416666,10/22/2015
FH,3.593096466,10/23/2015
FH,3.360491382,10/26/2015
FH,5.993233561,10/25/2015
FH,4.27648843,10/21/2015
FH,3.740714309,10/23/2015
FH,3.729270434,10/22/2015
FH,5.709346825,10/25/2015
FH,3.820366881,10/24/2015
FH,2.927988401,10/22/2015
FH,3.613658672,10/21/2015
FH,4.634600722,10/23/2015
FH,2.941692704,10/22/2015
FH,4.196440172,10/26/2015
FH,5.442820229,10/22/2015
FH,4.944401126,10/20/2015
FH,2.951619584,10/20/2015
FH,3.464197208,10/25/2015
FH,2.100630731,10/23/2015
FH,2.605325482,10/20/2015
FH,3.166754177,10/29/2015
FH,4.015613886,10/29/2015
FH,4.615372654,10/31/2015
FH,2.865437661,11/1/2015
FH,5.289267794,10/29/2015
FH,6.854716399,10/31/2015
FH,3.763461057,10/31/2015
FH,5.033800768,11/2/2015
FH,6.005640333,11/1/2015
FH,4.016973942,11/2/2015
FH,4.613153172,10/30/2015
FH,3.557675458,11/2/2015
FH,4.370487911,10/30/2015
FH,2.10544271,10/30/2015
FH,5.143694036,11/1/2015
FH,3.770218335,10/31/2015
FH,4.801743218,10/31/2015
FH,3.955565323,10/30/2015
FH,2.73745265,11/2/2015
FH,2.718625985,10/28/2015
FH,4.506194646,10/28/2015
FH,4.662124606,10/28/2015
FH,3.884487832,11/2/2015
FH,2.987414681,10/31/2015
FH,3.73558994,10/30/2015
FH,4.516447247,10/28/2015
FH,6.771384412,10/28/2015
FH,5.48594667,10/31/2015
FH,5.165048507,11/2/2015
FH,3.935013456,10/28/2015
FH,3.966738748,10/31/2015
FH,3.082166236,11/1/2015
FH,3.146082357,11/2/2015
FH,2.539817557,11/2/2015
FH,5.070914751,11/2/2015
FH,3.49556611,11/2/2015
FH,4.324704328,10/30/2015
FH,5.042460244,10/31/2015
FH,5.063009758,10/27/2015
FH,3.794196508,11/1/2015
FH,2.214406395,11/2/2015
FH,4.589828925,11/1/2015
FH,2.489047614,10/29/2015
FH,3.556114369,10/31/2015
FH,3.2219484,10/31/2015
FH,2.909858352,10/29/2015
FH,4.4699295,10/28/2015
FH,4.957056791,10/29/2015
FH,4.296293805,11/2/2015
FH,5.292860246,11/2/2015
FH,4.291128123,11/1/2015
FH,2.027193784,10/27/2015
FH,5.040602929,10/30/2015
FH,3.675242496,10/31/2015
FH,3.650605046,11/1/2015
FH,4.26774711,10/27/2015
FH,5.030596134,11/1/2015
FH,3.533387204,10/29/2015
FH,4.768089926,10/28/2015
FH,4.482673858,10/27/2015
FH,5.336256223,11/2/2015
FH,3.96936945,10/28/2015
FH,5.713730064,10/27/2015
FH,3.411071875,11/2/2015
FH,4.820755549,10/27/2015
FH,4.496156442,10/28/2015
FH,4.66636218,10/30/2015
FH,5.154667016,10/27/2015
FH,4.242217172,11/1/2015
FH,3.872074174,11/1/2015
FH,3.220108794,11/2/2015
FH,4.089965115,10/28/2015
FH,4.922914719,11/2/2015
FH,4.910582489,10/30/2015
FH,5.905737157,11/2/2015
FH,6.613815553,10/31/2015
FH,2.677056684,11/1/2015
FH,2.459874155,10/28/2015
FH,4.379951511,10/27/2015
FH,2.165443826,11/2/2015
FH,3.285699976,10/29/2015
FH,4.491309007,10/31/2015
FH,3.067816345,11/5/2015
FH,2.386239727,11/6/2015
FH,4.245847482,11/8/2015
FH,3.350801107,11/9/2015
FH,4.654959795,11/4/2015
FH,3.335385996,11/5/2015
FH,3.823568155,11/8/2015
FH,2.879938638,11/9/2015
FH,4.432630666,11/3/2015
FH,4.825973854,11/9/2015
FH,5.516325651,11/9/2015
FH,4.492165617,11/4/2015
FH,3.688542926,11/9/2015
FH,4.710772244,11/8/2015
FH,4.747684551,11/3/2015
FH,1.977455183,11/3/2015
FH,2.105910311,11/7/2015
FH,4.856604336,11/6/2015
FH,3.517345732,11/7/2015
FH,4.665800444,11/9/2015
FH,3.291578346,11/9/2015
FH,2.451246196,11/8/2015
FH,4.58130754,11/7/2015
FH,5.51125428,11/7/2015
FH,5.020439151,11/8/2015
FH,7.070021772,11/4/2015
FH,3.748334827,11/8/2015
FH,4.019745996,11/4/2015
FH,4.105598975,11/8/2015
FH,4.476850106,11/3/2015
FH,3.31737342,11/9/2015
FH,4.901071583,11/5/2015
FH,3.592577788,11/5/2015
FH,3.025535393,11/4/2015
FH,2.886968989,11/5/2015
FH,5.184159056,11/7/2015
FH,3.914052043,11/4/2015
FH,4.121775536,11/8/2015
FH,3.391726342,11/5/2015
FH,4.986693095,11/6/2015
FH,2.475411821,11/3/2015
FH,1.977606775,11/6/2015
FH,4.329628795,11/16/2015
FH,3.298054653,11/13/2015
FH,5.828826092,11/15/2015
FH,3.698951835,11/10/2015
FH,2.351322878,11/14/2015
FH,3.918460329,11/12/2015
FH,4.628491816,11/16/2015
FH,3.656545376,11/15/2015
FH,4.498981442,11/16/2015
FH,4.175041796,11/12/2015
FH,4.274445422,11/10/2015
FH,3.611725516,11/12/2015
FH,5.763087649,11/13/2015
FH,3.313873673,11/10/2015
FH,3.105730648,11/10/2015
FH,3.817292608,11/15/2015
FH,2.68262577,11/11/2015
FH,2.725316594,11/15/2015
FH,4.393446212,11/16/2015
FH,2.621050755,11/10/2015
FH,2.818395934,11/15/2015
FH,4.294415808,11/13/2015
FH,4.454840082,11/14/2015
FH,4.718860553,11/13/2015
FH,3.794118115,11/15/2015
FH,3.042329183,11/10/2015
FH,4.252053671,11/10/2015
FH,3.406519399,11/15/2015
FH,4.774734642,11/13/2015
FH,5.503745136,11/16/2015
FH,3.441897393,11/15/2015
FH,4.017626782,11/11/2015
FH,5.156105737,11/16/2015
FH,5.053066273,11/15/2015
FH,4.041162065,11/13/2015
FH,4.615075219,11/17/2015
FH,2.389731611,11/23/2015
FH,3.539996056,11/20/2015
FH,3.300058327,11/23/2015
FH,5.424720721,11/17/2015
FH,5.172306581,11/21/2015
FH,5.118551914,11/23/2015
FH,4.467399239,11/22/2015
FH,2.259149587,11/19/2015
FH,4.175057403,11/22/2015
FH,3.943738248,11/21/2015
FH,4.599837789,11/17/2015
FH,3.659110818,11/23/2015
FH,3.907819576,11/18/2015
FH,3.342548094,11/17/2015
FH,4.807114416,11/23/2015
FH,3.98687186,11/17/2015
FH,4.337455594,11/22/2015
FH,3.456964044,11/20/2015
FH,3.510832556,11/19/2015
FH,4.873954683,11/21/2015
FH,4.902699278,11/17/2015
FH,3.625442891,11/18/2015
FH,5.816671778,11/21/2015
FH,3.741833021,11/19/2015
FH,3.876640199,11/19/2015
FH,4.632828232,11/21/2015
FH,3.283209604,11/22/2015
FH,4.237386733,11/21/2015
FH,5.370386271,11/20/2015
FH,3.471462136,11/17/2015
FH,4.249626328,11/19/2015
FH,4.399421096,11/20/2015
FH,5.224436811,11/23/2015
FH,2.190747114,11/21/2015
FH,4.742470333,11/17/2015
FH,5.894569635,11/20/2015
FH,2.218329277,11/17/2015
FH,5.117713442,11/20/2015
FH,3.50038883,11/20/2015
FH,3.198698872,11/17/2015
FH,2.366077972,11/21/2015
FH,5.170694446,11/21/2015
FH,4.538351503,11/20/2015
FH,3.65278179,11/21/2015
FH,2.944208038,11/20/2015
FH,4.96268016,11/22/2015
FH,4.742801438,11/22/2015
FH,4.209996574,11/18/2015
FH,4.515698644,11/20/2015
FH,3.772112108,11/19/2015
FH,5.696298609,11/17/2015
FH,4.299347714,11/23/2015
FH,5.105293745,11/18/2015
FH,4.835025844,11/17/2015
FH,3.97007464,11/21/2015
FH,4.245861203,11/17/2015
FH,5.079057094,11/23/2015
FH,4.356906562,11/21/2015
FH,5.210747144,11/19/2015
FH,3.670656563,11/18/2015
FH,5.080848176,11/18/2015
FI,4.32165255,9/1/2015
FI,3.421695812,9/6/2015
FI,3.167947042,9/5/2015
FI,2.898718578,9/2/2015
FI,4.96251452,9/1/2015
FI,2.717223227,9/2/2015
FI,4.675289209,9/2/2015
FI,3.986747635,9/1/2015
FI,3.967676827,9/6/2015
FI,4.519285847,9/4/2015
FI,2.068772863,9/6/2015
FI,3.271404519,9/4/2015
FI,3.457529242,9/3/2015
FI,4.904459233,9/7/2015
FI,3.550070969,9/2/2015
FI,2.519174972,9/7/2015
FI,6.476926291,9/1/2015
FI,5.275750883,9/5/2015
FI,4.574366032,9/3/2015
FI,3.218756428,9/3/2015
FI,4.240203353,9/5/2015
FI,1.604507906,9/2/2015
FI,4.137083657,9/5/2015
FI,4.575896622,9/3/2015
FI,1.969510704,9/6/2015
FI,4.9523478,9/2/2015
FI,4.185690846,9/3/2015
FI,2.469322042,9/5/2015
FI,4.858709064,9/6/2015
FI,3.868249821,9/1/2015
FI,4.726944002,9/5/2015
FI,5.904430455,9/5/2015
FI,2.990499078,9/2/2015
FI,3.003559038,9/3/2015
FI,4.452429165,9/7/2015
FI,3.450170592,9/7/2015
FI,3.809304309,9/2/2015
FI,4.690919252,9/2/2015
FI,5.099627925,9/6/2015
FI,2.748461395,9/5/2015
FI,3.785310615,9/7/2015
FI,5.055383962,9/1/2015
FI,4.714222781,9/7/2015
FI,5.165661896,9/7/2015
FI,4.017179653,9/1/2015
FI,4.882154107,9/3/2015
FI,3.601869539,9/6/2015
FI,5.800651726,9/3/2015
FI,2.803334949,9/1/2015
FI,3.521137903,9/1/2015
FI,2.792862319,9/2/2015
FI,4.875375617,9/6/2015
FI,3.617007657,9/3/2015
FI,5.278661713,9/5/2015
FI,3.50936026,9/1/2015
FI,6.379011784,9/2/2015
FI,4.837734101,9/7/2015
FI,2.922018194,9/1/2015
FI,5.208031316,9/3/2015
FI,3.163664567,9/2/2015
FI,2.832731504,9/5/2015
FI,4.384961014,9/7/2015
FI,4.811551995,9/7/2015
FI,4.225500572,9/5/2015
FI,2.893918813,9/9/2015
FI,5.967008021,9/12/2015
FI,3.582739401,9/13/2015
FI,4.298555796,9/13/2015
FI,3.894566889,9/14/2015
FI,3.992032086,9/11/2015
FI,3.708290614,9/8/2015
FI,5.109412522,9/14/2015
FI,5.031647418,9/12/2015
FI,3.93651391,9/13/2015
FI,3.560797249,9/11/2015
FI,4.658230113,9/12/2015
FI,4.433200435,9/14/2015
FI,3.786227563,9/8/2015
FI,4.766338057,9/9/2015
FI,3.843894475,9/10/2015
FI,5.124775308,9/9/2015
FI,3.839617951,9/8/2015
FI,4.278935062,9/10/2015
FI,2.825166266,9/9/2015
FI,5.638526626,9/12/2015
FI,4.381335345,9/14/2015
FI,3.137690703,9/9/2015
FI,6.11739561,9/13/2015
FI,2.151851474,9/11/2015
FI,1.872760239,9/13/2015
FI,5.041582712,9/8/2015
FI,2.820066364,9/14/2015
FI,3.028707494,9/9/2015
FI,3.954109465,9/12/2015
FI,2.610593946,9/14/2015
FI,4.633999038,9/8/2015
FI,4.092475682,9/13/2015
FI,2.656156312,9/13/2015
FI,2.952891279,9/8/2015
FI,4.276211595,9/8/2015
