asof_dt,Name,Sector,ret,w_p,w_bm
11/6/2015,INTEL,Information Technology,0.01690,0.05820,0.03210
11/6/2015,INT'L BUSINESS MACH,Information Technology,0.04610,0.02210,0.01440
11/6/2015,MICROSOFT,Information Technology,0.09250,0.02150,0.01760
11/6/2015,ALCOA,Materials,-0.03830,0.02190,0.01420
11/6/2015,DUPONT,Materials,-0.02110,0.04910,0.03710
11/6/2015,AT&T,Telecommunicatons,-0.01760,0.02860,0.01760
11/6/2015,VERIZON COMM,Telecommunicatons,0.06310,0.16050,0.14250
11/7/2015,GENERAL MOTORS,Consumer Discretionary,0.00970,0.03040,0.03260
11/7/2015,HOME DEPOT,Consumer Discretionary,0.02070,0.05420,0.04180
11/7/2015,MCDONALD'S,Consumer Discretionary,-0.03590,0.00060,0.02260
11/7/2015,WALMART,Consumer Discretionary,0.07150,0.01620,0.01440
11/7/2015,DISNEY (WALT),Consumer Discretionary,0.08920,0.05390,0.01970
11/7/2015,COCA-COLA,Consumer Staples,0.08310,0.02180,0.00430
11/7/2015,KRAFT FOODS,Consumer Staples,-0.05290,0.02850,0.04780
11/7/2015,PROCTER & GAMBLE,Consumer Staples,-0.06880,0.00240,0.04620
11/7/2015,CHEVRON,Energy,-0.04560,0.02610,0.04960
11/7/2015,EXXONMOBIL,Energy,-0.06780,0.00850,0.00350
11/7/2015,AMER EXPRESS,Financials,0.03740,0.05750,0.05730
11/7/2015,BANK OF AMERICA,Financials,-0.04950,0.01380,0.00790
11/7/2015,CITIGROUP,Financials,-0.00110,0.01920,0.02790
11/7/2015,JPMORGAN CHASE & CO,Financials,0.02500,0.00720,0.02240
11/7/2015,JOHNSON & JOHNSON,Health Care,-0.07690,0.02230,0.03980
11/7/2015,MERCK & CO.,Health Care,-0.02520,0.03690,0.00030
11/7/2015,PFIZER,Health Care,0.06920,0.00620,0.04760
11/7/2015,3M COMPANY,Industrials,-0.07290,0.02860,0.00080
11/7/2015,BOEING,Industrials,0.09760,0.04810,0.00640
11/7/2015,CATERPILLAR,Industrials,0.09180,0.00660,0.00750
11/7/2015,GENERAL ELECTRIC,Industrials,0.05610,0.03500,0.00280
11/7/2015,UNITED TECHNOLOGIES,Industrials,0.00740,0.02180,0.00760
11/7/2015,HEWLETT-PACKARD,Information Technology,-0.07200,0.02400,0.01040
11/7/2015,INTEL,Information Technology,0.05100,0.05050,0.02160
11/7/2015,INT'L BUSINESS MACH,Information Technology,-0.06510,0.03120,0.03090
11/7/2015,MICROSOFT,Information Technology,0.03580,0.04480,0.00930
11/7/2015,ALCOA,Materials,0.09840,0.01960,0.02900
11/7/2015,DUPONT,Materials,0.02500,0.03670,0.00070
11/7/2015,AT&T,Telecommunicatons,0.05110,0.02840,0.05500
11/7/2015,VERIZON COMM,Telecommunicatons,0.05720,0.21890,0.33220
11/8/2015,GENERAL MOTORS,Consumer Discretionary,-0.01420,0.00320,0.02560
11/8/2015,HOME DEPOT,Consumer Discretionary,0.05970,0.00830,0.01990
11/8/2015,MCDONALD'S,Consumer Discretionary,0.09850,0.03090,0.02070
11/8/2015,WALMART,Consumer Discretionary,0.06000,0.00310,0.01580
11/8/2015,DISNEY (WALT),Consumer Discretionary,0.01970,0.00420,0.01480
11/8/2015,COCA-COLA,Consumer Staples,-0.08970,0.00430,0.05700
11/8/2015,KRAFT FOODS,Consumer Staples,-0.05750,0.02850,0.05740
11/8/2015,PROCTER & GAMBLE,Consumer Staples,0.00230,0.04750,0.01940
11/8/2015,CHEVRON,Energy,-0.04650,0.04130,0.05670
11/8/2015,EXXONMOBIL,Energy,-0.07690,0.00190,0.01470
11/8/2015,AMER EXPRESS,Financials,-0.08320,0.03310,0.03760
11/8/2015,BANK OF AMERICA,Financials,-0.04710,0.02250,0.01370
11/8/2015,CITIGROUP,Financials,0.05840,0.04370,0.00690
11/8/2015,JPMORGAN CHASE & CO,Financials,0.04760,0.02130,0.02090
11/8/2015,JOHNSON & JOHNSON,Health Care,-0.02790,0.05090,0.01890
11/8/2015,MERCK & CO.,Health Care,0.07940,0.00160,0.05200
11/8/2015,PFIZER,Health Care,0.05020,0.05420,0.05620
11/8/2015,3M COMPANY,Industrials,0.07050,0.02550,0.00630
11/8/2015,BOEING,Industrials,0.05460,0.01500,0.03780
11/8/2015,CATERPILLAR,Industrials,0.00250,0.02530,0.02380
11/8/2015,GENERAL ELECTRIC,Industrials,-0.00580,0.00680,0.05070
11/8/2015,UNITED TECHNOLOGIES,Industrials,-0.09510,0.01050,0.02540
11/8/2015,HEWLETT-PACKARD,Information Technology,0.09930,0.05840,0.00990
11/8/2015,INTEL,Information Technology,-0.02510,0.00660,0.02210
11/8/2015,INT'L BUSINESS MACH,Information Technology,0.08750,0.00130,0.05410
11/8/2015,MICROSOFT,Information Technology,-0.02840,0.04720,0.01250
11/8/2015,ALCOA,Materials,0.09120,0.01570,0.04330
11/8/2015,DUPONT,Materials,0.04880,0.00950,0.04090
11/8/2015,AT&T,Telecommunicatons,0.05190,0.00450,0.01200
11/8/2015,VERIZON COMM,Telecommunicatons,0.01000,0.37320,0.15300
11/9/2015,GENERAL MOTORS,Consumer Discretionary,-0.07020,0.01790,0.00290
11/9/2015,HOME DEPOT,Consumer Discretionary,0.00210,0.00580,0.03790
11/9/2015,MCDONALD'S,Consumer Discretionary,-0.05390,0.01300,0.05670
11/9/2015,WALMART,Consumer Discretionary,0.02720,0.00830,0.04600
11/9/2015,DISNEY (WALT),Consumer Discretionary,-0.05350,0.00140,0.05260
11/9/2015,COCA-COLA,Consumer Staples,0.07990,0.04650,0.03140
11/9/2015,KRAFT FOODS,Consumer Staples,-0.09690,0.04480,0.01360
11/9/2015,PROCTER & GAMBLE,Consumer Staples,-0.09990,0.01650,0.02120
11/9/2015,CHEVRON,Energy,-0.04740,0.05530,0.05050
11/9/2015,EXXONMOBIL,Energy,0.09040,0.01510,0.05800
11/9/2015,AMER EXPRESS,Financials,-0.06250,0.05210,0.05120
11/9/2015,BANK OF AMERICA,Financials,-0.04910,0.01380,0.02300
11/9/2015,CITIGROUP,Financials,-0.09180,0.01480,0.02200
11/9/2015,JPMORGAN CHASE & CO,Financials,0.05330,0.03880,0.01220
11/9/2015,JOHNSON & JOHNSON,Health Care,0.07060,0.02290,0.02010
11/9/2015,MERCK & CO.,Health Care,0.01070,0.01500,0.03720
11/9/2015,PFIZER,Health Care,0.07420,0.01170,0.02400
11/9/2015,3M COMPANY,Industrials,0.08130,0.01580,0.05850
11/9/2015,BOEING,Industrials,0.09410,0.05670,0.03330
11/9/2015,CATERPILLAR,Industrials,-0.00010,0.05330,0.04690
11/9/2015,GENERAL ELECTRIC,Industrials,0.08020,0.01360,0.04050
11/9/2015,UNITED TECHNOLOGIES,Industrials,0.08800,0.03290,0.05520
11/9/2015,HEWLETT-PACKARD,Information Technology,-0.03080,0.01690,0.03490
11/9/2015,INTEL,Information Technology,0.01610,0.04740,0.01370
11/9/2015,INT'L BUSINESS MACH,Information Technology,0.08830,0.02550,0.02710
11/9/2015,MICROSOFT,Information Technology,0.05530,0.00150,0.04510
11/9/2015,ALCOA,Materials,0.07530,0.03700,0.01680
11/9/2015,DUPONT,Materials,-0.00200,0.04470,0.01340
11/9/2015,AT&T,Telecommunicatons,-0.07270,0.01900,0.04480
11/9/2015,VERIZON COMM,Telecommunicatons,0.07960,0.24200,0.00900
11/10/2015,GENERAL MOTORS,Consumer Discretionary,-0.00100,0.03970,0.01190
11/10/2015,HOME DEPOT,Consumer Discretionary,0.04640,0.02470,0.01470
11/10/2015,MCDONALD'S,Consumer Discretionary,0.03350,0.03680,0.03490
11/10/2015,WALMART,Consumer Discretionary,0.06710,0.03630,0.03130
11/10/2015,DISNEY (WALT),Consumer Discretionary,-0.08710,0.02790,0.04980
11/10/2015,COCA-COLA,Consumer Staples,-0.00510,0.04430,0.02420
11/10/2015,KRAFT FOODS,Consumer Staples,0.00030,0.01310,0.00530
11/10/2015,PROCTER & GAMBLE,Consumer Staples,-0.09550,0.04170,0.04280
11/10/2015,CHEVRON,Energy,-0.05990,0.03300,0.03840
11/10/2015,EXXONMOBIL,Energy,-0.01960,0.02130,0.03690
11/10/2015,AMER EXPRESS,Financials,0.00480,0.01030,0.03810
11/10/2015,BANK OF AMERICA,Financials,-0.01290,0.03930,0.03000
11/10/2015,CITIGROUP,Financials,0.03320,0.05830,0.02700
11/10/2015,JPMORGAN CHASE & CO,Financials,-0.09870,0.05630,0.01690
11/10/2015,JOHNSON & JOHNSON,Health Care,-0.09710,0.01030,0.02630
11/10/2015,MERCK & CO.,Health Care,-0.03100,0.05850,0.03060
11/10/2015,PFIZER,Health Care,-0.03140,0.00920,0.03940
11/10/2015,3M COMPANY,Industrials,-0.06380,0.03510,0.03790
11/10/2015,BOEING,Industrials,0.00330,0.03420,0.00570
11/10/2015,CATERPILLAR,Industrials,0.06780,0.03590,0.01820
11/10/2015,GENERAL ELECTRIC,Industrials,-0.00610,0.01400,0.05460
11/10/2015,UNITED TECHNOLOGIES,Industrials,-0.00890,0.03700,0.00070
11/10/2015,HEWLETT-PACKARD,Information Technology,0.01800,0.00850,0.02850
11/10/2015,INTEL,Information Technology,0.09610,0.02250,0.01000
11/10/2015,INT'L BUSINESS MACH,Information Technology,0.05800,0.01560,0.04040
11/10/2015,MICROSOFT,Information Technology,0.05930,0.04620,0.00230
11/10/2015,ALCOA,Materials,0.08670,0.00350,0.04990
11/10/2015,DUPONT,Materials,0.04510,0.04080,0.01300
11/10/2015,AT&T,Telecommunicatons,-0.07060,0.04280,0.01340
11/10/2015,VERIZON COMM,Telecommunicatons,-0.08870,0.10270,0.22700
11/11/2015,GENERAL MOTORS,Consumer Discretionary,-0.00620,0.04530,0.01140
11/11/2015,HOME DEPOT,Consumer Discretionary,-0.00620,0.05590,0.02310
11/11/2015,MCDONALD'S,Consumer Discretionary,-0.01750,0.04670,0.04810
11/11/2015,WALMART,Consumer Discretionary,0.07760,0.04020,0.02130
11/11/2015,DISNEY (WALT),Consumer Discretionary,0.04910,0.01480,0.01890
11/11/2015,COCA-COLA,Consumer Staples,-0.05270,0.02780,0.05850
11/11/2015,KRAFT FOODS,Consumer Staples,-0.02430,0.04180,0.01350
11/11/2015,PROCTER & GAMBLE,Consumer Staples,-0.04410,0.03730,0.00210
11/11/2015,CHEVRON,Energy,0.00310,0.01990,0.02910
11/11/2015,EXXONMOBIL,Energy,0.02880,0.04220,0.05130
11/11/2015,AMER EXPRESS,Financials,0.04780,0.01690,0.02210
11/11/2015,BANK OF AMERICA,Financials,0.06670,0.01720,0.01980
11/11/2015,CITIGROUP,Financials,0.03350,0.00780,0.05540
11/11/2015,JPMORGAN CHASE & CO,Financials,-0.04220,0.03560,0.02460
11/11/2015,JOHNSON & JOHNSON,Health Care,-0.05520,0.02180,0.02160
11/11/2015,MERCK & CO.,Health Care,-0.05580,0.04300,0.00590
11/11/2015,PFIZER,Health Care,-0.00530,0.02840,0.04310
11/11/2015,3M COMPANY,Industrials,0.02310,0.02530,0.04540
11/11/2015,BOEING,Industrials,-0.03380,0.05580,0.02410
11/11/2015,CATERPILLAR,Industrials,0.08320,0.02900,0.01290
11/11/2015,GENERAL ELECTRIC,Industrials,-0.08290,0.00780,0.00200
11/11/2015,UNITED TECHNOLOGIES,Industrials,0.03790,0.01800,0.04010
11/11/2015,HEWLETT-PACKARD,Information Technology,0.00000,0.04680,0.00320
11/11/2015,INTEL,Information Technology,-0.03840,0.00810,0.03110
11/11/2015,INT'L BUSINESS MACH,Information Technology,0.02460,0.02780,0.00150
11/11/2015,MICROSOFT,Information Technology,0.00260,0.02250,0.00710
11/11/2015,ALCOA,Materials,-0.07790,0.02090,0.04170
11/11/2015,DUPONT,Materials,0.02250,0.03110,0.03650
11/11/2015,AT&T,Telecommunicatons,0.09280,0.04790,0.01790
11/11/2015,VERIZON COMM,Telecommunicatons,-0.07530,0.11650,0.26690
11/12/2015,GENERAL MOTORS,Consumer Discretionary,0.00890,0.00380,0.00490
11/12/2015,HOME DEPOT,Consumer Discretionary,-0.00690,0.00680,0.02200
11/12/2015,MCDONALD'S,Consumer Discretionary,0.05180,0.04970,0.04980
11/12/2015,WALMART,Consumer Discretionary,-0.05030,0.03580,0.05400
11/12/2015,DISNEY (WALT),Consumer Discretionary,-0.09540,0.01980,0.04930
11/12/2015,COCA-COLA,Consumer Staples,0.07700,0.01270,0.03820
11/12/2015,KRAFT FOODS,Consumer Staples,-0.02950,0.04360,0.01600
11/12/2015,PROCTER & GAMBLE,Consumer Staples,-0.09940,0.02520,0.05880
11/12/2015,CHEVRON,Energy,-0.06780,0.03020,0.00010
11/12/2015,EXXONMOBIL,Energy,-0.00580,0.01910,0.05740
11/12/2015,AMER EXPRESS,Financials,0.07990,0.02390,0.05190
11/12/2015,BANK OF AMERICA,Financials,0.02820,0.00310,0.01690
11/12/2015,CITIGROUP,Financials,0.06790,0.04600,0.01350
11/12/2015,JPMORGAN CHASE & CO,Financials,-0.03520,0.04190,0.02350
11/12/2015,JOHNSON & JOHNSON,Health Care,-0.08370,0.01800,0.03460
11/12/2015,MERCK & CO.,Health Care,0.08670,0.03100,0.00600
11/12/2015,PFIZER,Health Care,0.02570,0.03440,0.03860
11/12/2015,3M COMPANY,Industrials,0.06290,0.03880,0.00440
11/12/2015,BOEING,Industrials,0.05480,0.03730,0.04100
11/12/2015,CATERPILLAR,Industrials,-0.00090,0.05700,0.05000
11/12/2015,GENERAL ELECTRIC,Industrials,-0.08980,0.01020,0.00050
11/12/2015,UNITED TECHNOLOGIES,Industrials,0.09690,0.02630,0.01440
11/12/2015,HEWLETT-PACKARD,Information Technology,0.03710,0.05300,0.01190
11/12/2015,INTEL,Information Technology,0.05940,0.00850,0.03150
11/12/2015,INT'L BUSINESS MACH,Information Technology,-0.08160,0.04750,0.00560
11/12/2015,MICROSOFT,Information Technology,0.01170,0.01650,0.02190
11/12/2015,ALCOA,Materials,-0.03250,0.05680,0.00350
11/12/2015,DUPONT,Materials,0.01380,0.00080,0.04400
11/12/2015,AT&T,Telecommunicatons,0.06860,0.04100,0.03480
11/12/2015,VERIZON COMM,Telecommunicatons,-0.01960,0.16150,0.20100
11/13/2015,GENERAL MOTORS,Consumer Discretionary,0.04080,0.02560,0.02810
11/13/2015,HOME DEPOT,Consumer Discretionary,0.04000,0.02050,0.02290
11/13/2015,MCDONALD'S,Consumer Discretionary,-0.00900,0.05540,0.02060
11/13/2015,WALMART,Consumer Discretionary,0.06770,0.01660,0.01160
11/13/2015,DISNEY (WALT),Consumer Discretionary,-0.07930,0.05240,0.00590
11/13/2015,COCA-COLA,Consumer Staples,0.03080,0.04680,0.04190
11/13/2015,KRAFT FOODS,Consumer Staples,-0.06980,0.04890,0.03870
11/13/2015,PROCTER & GAMBLE,Consumer Staples,-0.02360,0.02580,0.01110
11/13/2015,CHEVRON,Energy,-0.07670,0.05710,0.04510
11/13/2015,EXXONMOBIL,Energy,-0.07270,0.05530,0.03620
11/13/2015,AMER EXPRESS,Financials,-0.00970,0.01030,0.03470
11/13/2015,BANK OF AMERICA,Financials,-0.01070,0.03940,0.03360
11/13/2015,CITIGROUP,Financials,-0.02800,0.03470,0.02440
11/13/2015,JPMORGAN CHASE & CO,Financials,0.05900,0.02160,0.05740
11/13/2015,JOHNSON & JOHNSON,Health Care,-0.06680,0.01860,0.00650
11/13/2015,MERCK & CO.,Health Care,0.09720,0.04950,0.01820
11/13/2015,PFIZER,Health Care,0.02980,0.00660,0.02740
11/13/2015,3M COMPANY,Industrials,0.04470,0.02280,0.04350
11/13/2015,BOEING,Industrials,-0.04170,0.00020,0.03370
11/13/2015,CATERPILLAR,Industrials,0.02710,0.02670,0.00330
11/13/2015,GENERAL ELECTRIC,Industrials,0.01590,0.04500,0.05680
11/13/2015,UNITED TECHNOLOGIES,Industrials,0.06460,0.02720,0.00790
11/13/2015,HEWLETT-PACKARD,Information Technology,-0.01240,0.00160,0.05310
11/13/2015,INTEL,Information Technology,-0.04460,0.05410,0.00190
11/13/2015,INT'L BUSINESS MACH,Information Technology,0.02030,0.01210,0.04840
11/13/2015,MICROSOFT,Information Technology,0.01150,0.01140,0.01080
11/13/2015,ALCOA,Materials,0.07620,0.05630,0.01820
11/13/2015,DUPONT,Materials,-0.07150,0.03010,0.02910
11/13/2015,AT&T,Telecommunicatons,-0.02910,0.04090,0.03460
11/13/2015,VERIZON COMM,Telecommunicatons,-0.03590,0.08660,0.19440
11/14/2015,GENERAL MOTORS,Consumer Discretionary,0.01230,0.00400,0.03880
11/14/2015,HOME DEPOT,Consumer Discretionary,0.03260,0.00640,0.04030
11/14/2015,MCDONALD'S,Consumer Discretionary,-0.06320,0.05200,0.03160
11/14/2015,WALMART,Consumer Discretionary,0.07220,0.04980,0.01030
11/14/2015,DISNEY (WALT),Consumer Discretionary,0.05950,0.00430,0.01940
11/14/2015,COCA-COLA,Consumer Staples,-0.03520,0.04970,0.00940
11/14/2015,KRAFT FOODS,Consumer Staples,0.02970,0.05790,0.00380
11/14/2015,PROCTER & GAMBLE,Consumer Staples,0.09450,0.01010,0.05660
11/14/2015,CHEVRON,Energy,0.06990,0.00420,0.03210
11/14/2015,EXXONMOBIL,Energy,-0.07490,0.04590,0.03120
11/14/2015,AMER EXPRESS,Financials,0.04300,0.05270,0.03900
11/14/2015,BANK OF AMERICA,Financials,-0.04570,0.04450,0.00210
11/14/2015,CITIGROUP,Financials,0.09250,0.02180,0.03230
11/14/2015,JPMORGAN CHASE & CO,Financials,0.02600,0.04870,0.03250
11/14/2015,JOHNSON & JOHNSON,Health Care,-0.03780,0.00160,0.02070
11/14/2015,MERCK & CO.,Health Care,-0.06960,0.00160,0.02600
11/14/2015,PFIZER,Health Care,-0.09980,0.03240,0.04620
11/14/2015,3M COMPANY,Industrials,0.05680,0.04680,0.03930
11/14/2015,BOEING,Industrials,0.09430,0.00100,0.02630
11/14/2015,CATERPILLAR,Industrials,0.09400,0.05200,0.02600
11/14/2015,GENERAL ELECTRIC,Industrials,-0.08570,0.03940,0.03610
11/14/2015,UNITED TECHNOLOGIES,Industrials,0.05160,0.05760,0.01930
11/14/2015,HEWLETT-PACKARD,Information Technology,-0.04190,0.00990,0.04820
11/14/2015,INTEL,Information Technology,-0.02920,0.00340,0.05570
11/14/2015,INT'L BUSINESS MACH,Information Technology,-0.09780,0.05840,0.03420
11/14/2015,MICROSOFT,Information Technology,-0.08300,0.02880,0.05310
11/14/2015,ALCOA,Materials,-0.00330,0.03340,0.03770
11/14/2015,DUPONT,Materials,-0.09140,0.05220,0.04020
11/14/2015,AT&T,Telecommunicatons,0.06620,0.00650,0.03500
11/14/2015,VERIZON COMM,Telecommunicatons,0.04790,0.12290,0.07670
11/15/2015,GENERAL MOTORS,Consumer Discretionary,-0.06270,0.03070,0.02950
11/15/2015,HOME DEPOT,Consumer Discretionary,-0.05430,0.01730,0.03150
11/15/2015,MCDONALD'S,Consumer Discretionary,0.01520,0.04080,0.04230
11/15/2015,WALMART,Consumer Discretionary,-0.08480,0.05030,0.03240
11/15/2015,DISNEY (WALT),Consumer Discretionary,0.09230,0.01620,0.03340
11/15/2015,COCA-COLA,Consumer Staples,-0.06790,0.01860,0.03650
11/15/2015,KRAFT FOODS,Consumer Staples,0.06510,0.05290,0.05850
11/15/2015,PROCTER & GAMBLE,Consumer Staples,0.03750,0.05020,0.04950
11/15/2015,CHEVRON,Energy,-0.08270,0.02990,0.02830
11/15/2015,EXXONMOBIL,Energy,0.02300,0.00920,0.00500
11/15/2015,AMER EXPRESS,Financials,0.09900,0.02940,0.04410
11/15/2015,BANK OF AMERICA,Financials,0.05450,0.02590,0.03850
11/15/2015,CITIGROUP,Financials,0.02350,0.03690,0.04740
11/15/2015,JPMORGAN CHASE & CO,Financials,0.00210,0.03650,0.02820
11/15/2015,JOHNSON & JOHNSON,Health Care,-0.07390,0.05710,0.01390
11/15/2015,MERCK & CO.,Health Care,0.08590,0.02800,0.04590
11/15/2015,PFIZER,Health Care,0.03900,0.05020,0.00430
11/15/2015,3M COMPANY,Industrials,0.02110,0.04110,0.01450
11/15/2015,BOEING,Industrials,-0.04290,0.03910,0.01150
11/15/2015,CATERPILLAR,Industrials,0.05050,0.03390,0.00850
11/15/2015,GENERAL ELECTRIC,Industrials,-0.08830,0.03580,0.04920
11/15/2015,UNITED TECHNOLOGIES,Industrials,0.07630,0.04980,0.05460
11/15/2015,HEWLETT-PACKARD,Information Technology,-0.09190,0.00610,0.05190
11/15/2015,INTEL,Information Technology,-0.02880,0.02180,0.01260
11/15/2015,INT'L BUSINESS MACH,Information Technology,-0.00230,0.02660,0.05610
11/15/2015,MICROSOFT,Information Technology,-0.09310,0.02960,0.01180
11/15/2015,ALCOA,Materials,-0.00210,0.02290,0.01510
11/15/2015,DUPONT,Materials,-0.00810,0.05410,0.05320
11/15/2015,AT&T,Telecommunicatons,-0.07180,0.00370,0.05080
11/15/2015,VERIZON COMM,Telecommunicatons,-0.00250,0.05530,0.04110
11/16/2015,GENERAL MOTORS,Consumer Discretionary,-0.00150,0.04350,0.05340
11/16/2015,HOME DEPOT,Consumer Discretionary,0.09010,0.04040,0.01850
11/16/2015,MCDONALD'S,Consumer Discretionary,0.06050,0.05260,0.00550
11/16/2015,WALMART,Consumer Discretionary,0.02730,0.03010,0.02480
11/16/2015,DISNEY (WALT),Consumer Discretionary,0.03770,0.05000,0.01670
11/16/2015,COCA-COLA,Consumer Staples,-0.03870,0.02160,0.03910
11/16/2015,KRAFT FOODS,Consumer Staples,-0.00030,0.01910,0.03480
11/16/2015,PROCTER & GAMBLE,Consumer Staples,-0.03090,0.04730,0.03910
11/16/2015,CHEVRON,Energy,0.02700,0.04070,0.01710
11/16/2015,EXXONMOBIL,Energy,0.03800,0.03250,0.01380
11/16/2015,AMER EXPRESS,Financials,0.03140,0.01610,0.03370
11/16/2015,BANK OF AMERICA,Financials,0.01910,0.01120,0.02580
11/16/2015,CITIGROUP,Financials,0.06240,0.05560,0.01010
11/16/2015,JPMORGAN CHASE & CO,Financials,-0.09390,0.03150,0.02200
11/16/2015,JOHNSON & JOHNSON,Health Care,0.09030,0.04230,0.05510
11/16/2015,MERCK & CO.,Health Care,0.06630,0.05760,0.00780
11/16/2015,PFIZER,Health Care,0.02300,0.04270,0.00750
11/16/2015,3M COMPANY,Industrials,-0.09920,0.04960,0.00280
11/16/2015,BOEING,Industrials,0.00230,0.04130,0.02000
11/16/2015,CATERPILLAR,Industrials,0.01480,0.00480,0.02400
11/16/2015,GENERAL ELECTRIC,Industrials,0.06880,0.01210,0.00170
11/16/2015,UNITED TECHNOLOGIES,Industrials,-0.02100,0.05070,0.05500
11/16/2015,HEWLETT-PACKARD,Information Technology,-0.03600,0.03460,0.04600
11/16/2015,INTEL,Information Technology,0.07590,0.01860,0.00840
11/16/2015,INT'L BUSINESS MACH,Information Technology,0.06610,0.03770,0.02350
11/16/2015,MICROSOFT,Information Technology,0.09870,0.02440,0.05710
11/16/2015,ALCOA,Materials,-0.09860,0.04580,0.03530
11/16/2015,DUPONT,Materials,-0.09420,0.04060,0.00720
11/16/2015,AT&T,Telecommunicatons,0.03390,0.04010,0.04560
11/16/2015,VERIZON COMM,Telecommunicatons,0.09020,-0.03520,0.24840
11/17/2015,GENERAL MOTORS,Consumer Discretionary,-0.07250,0.00620,0.04640
11/17/2015,HOME DEPOT,Consumer Discretionary,0.04810,0.03280,0.01950
11/17/2015,MCDONALD'S,Consumer Discretionary,-0.05670,0.00100,0.01360
11/17/2015,WALMART,Consumer Discretionary,-0.09370,0.00550,0.01520
11/17/2015,DISNEY (WALT),Consumer Discretionary,0.05950,0.04190,0.04530
11/17/2015,COCA-COLA,Consumer Staples,-0.02100,0.05290,0.00320
11/17/2015,KRAFT FOODS,Consumer Staples,0.03010,0.02210,0.01800
11/17/2015,PROCTER & GAMBLE,Consumer Staples,-0.02400,0.04590,0.05210
11/17/2015,CHEVRON,Energy,0.06610,0.03020,0.02380
11/17/2015,EXXONMOBIL,Energy,-0.07190,0.02840,0.02950
11/17/2015,AMER EXPRESS,Financials,0.09430,0.01950,0.04260
11/17/2015,BANK OF AMERICA,Financials,0.01480,0.02270,0.00290
11/17/2015,CITIGROUP,Financials,-0.05820,0.04000,0.04060
11/17/2015,JPMORGAN CHASE & CO,Financials,0.09470,0.00320,0.01320
11/17/2015,JOHNSON & JOHNSON,Health Care,-0.04370,0.05140,0.01610
11/17/2015,MERCK & CO.,Health Care,0.04390,0.02230,0.00110
11/17/2015,PFIZER,Health Care,0.05690,0.04730,0.03400
11/17/2015,3M COMPANY,Industrials,-0.03540,0.01450,0.01450
11/17/2015,BOEING,Industrials,-0.02060,0.00630,0.03950
11/17/2015,CATERPILLAR,Industrials,0.00710,0.01360,0.05730
11/17/2015,GENERAL ELECTRIC,Industrials,-0.01760,0.04640,0.01650
11/17/2015,UNITED TECHNOLOGIES,Industrials,-0.05580,0.01680,0.02830
11/17/2015,HEWLETT-PACKARD,Information Technology,0.04790,0.00720,0.03470
11/17/2015,INTEL,Information Technology,0.06670,0.03820,0.02560
11/17/2015,INT'L BUSINESS MACH,Information Technology,0.02170,0.04830,0.03770
11/17/2015,MICROSOFT,Information Technology,0.04360,0.05440,0.05530
11/17/2015,ALCOA,Materials,0.09580,0.00700,0.03550
11/17/2015,DUPONT,Materials,0.09610,0.04690,0.01570
11/17/2015,AT&T,Telecommunicatons,0.04020,0.05450,0.04310
11/17/2015,VERIZON COMM,Telecommunicatons,-0.07410,0.17250,0.17930
11/18/2015,GENERAL MOTORS,Consumer Discretionary,0.06020,0.00090,0.02210
11/18/2015,HOME DEPOT,Consumer Discretionary,0.02970,0.00940,0.05050
11/18/2015,MCDONALD'S,Consumer Discretionary,-0.07720,0.01960,0.00920
11/18/2015,WALMART,Consumer Discretionary,0.08190,0.01410,0.05690
11/18/2015,DISNEY (WALT),Consumer Discretionary,-0.00050,0.03490,0.01220
11/18/2015,COCA-COLA,Consumer Staples,-0.09810,0.02590,0.01850
11/18/2015,KRAFT FOODS,Consumer Staples,-0.00830,0.05510,0.04290
11/18/2015,PROCTER & GAMBLE,Consumer Staples,0.01350,0.05010,0.04730
11/18/2015,CHEVRON,Energy,0.04880,0.01920,0.00560
11/18/2015,EXXONMOBIL,Energy,0.00690,0.01090,0.01850
11/18/2015,AMER EXPRESS,Financials,-0.04570,0.05040,0.00580
11/18/2015,BANK OF AMERICA,Financials,-0.01760,0.03040,0.04660
11/18/2015,CITIGROUP,Financials,0.00300,0.04260,0.01880
11/18/2015,JPMORGAN CHASE & CO,Financials,-0.01670,0.03880,0.03150
11/18/2015,JOHNSON & JOHNSON,Health Care,0.09160,0.04870,0.03550
11/18/2015,MERCK & CO.,Health Care,0.04700,0.04110,0.00820
11/18/2015,PFIZER,Health Care,0.09670,0.04440,0.05100
11/18/2015,3M COMPANY,Industrials,-0.05650,0.00960,0.04490
11/18/2015,BOEING,Industrials,0.00870,0.03750,0.03860
11/18/2015,CATERPILLAR,Industrials,0.01870,0.02030,0.03770
11/18/2015,GENERAL ELECTRIC,Industrials,-0.04510,0.00140,0.00990
11/18/2015,UNITED TECHNOLOGIES,Industrials,-0.09060,0.03530,0.02440
11/18/2015,HEWLETT-PACKARD,Information Technology,0.08130,0.02360,0.03740
11/18/2015,INTEL,Information Technology,-0.08940,0.01750,0.04610
11/18/2015,INT'L BUSINESS MACH,Information Technology,0.06420,0.03360,0.00930
11/18/2015,MICROSOFT,Information Technology,0.02730,0.05300,0.01810
11/18/2015,ALCOA,Materials,-0.07870,0.04730,0.05290
11/18/2015,DUPONT,Materials,-0.05760,0.00740,0.02910
11/18/2015,AT&T,Telecommunicatons,-0.01420,0.00120,0.03410
11/18/2015,VERIZON COMM,Telecommunicatons,0.08690,0.17610,0.13620
